"genID","uniqueID","finalPlantID","collector","county","country","lat","long","state"
"beetle","EMEC_SI_MM_080212_52","Monardella odoratissima","LCP","Socorro","USA"," 33!59'29.31\"N","107!11'1.23\"W","New Mexico"
"beetle","EMEC_SI_JC_071412_52","Erigeron subtrinervis","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"beetle","EMEC_SI_JC_071512_35","Hymenopappus newberryi","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"beetle","EMEC_SI_JC_071512_108","Hymenopappus newberryi","LCP","Santa Fe","USA"," 35!51'18.33\"N","105!38'26.07\"W","New Mexico"
"beetle","EMEC_SI_SC_072812_220","Erigeron subtrinervis","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"beetle","EMEC_SI_SC_072312_43","Potentilla hippiana","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"beetle","EMEC_SI_SC_072712_71","Hymenoxys richardsonii","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"beetle","EMEC_SI_SC_072912_16","Hymenoxys richardsonii","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"beetle","EMEC_SI_CH_081812_5","Psacalium decompositum","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_SC_072812_72","Solidago multiradiata","HLS","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
"beetle","EMEC_SI_CH_082112_173","Achillea millefolium","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082212_68","Heliomeris multiflora var. nevadensis","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_181","Achillea millefolium","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_118","Heliomeris multiflora var. nevadensis","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_70","Hymenoxys hoopesii","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_56","Achillea millefolium","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_57","Achillea millefolium","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_71","Hymenoxys hoopesii","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082212_23","Psacalium decompositum","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_67","Heliomeris multiflora var. nevadensis","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082212_65","Glandularia bipinnatifida","LCP","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_CH_082012_129","Hymenoxys hoopesii","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"bombyliid","EMEC_SI_CH_082012_138","Cerastium nutans","HLS","Cochise","USA"," 31!55'2.68\"N","109!16'44.17\"W","Arizona"
"beetle","EMEC_SI_SC_072712_188","Potentilla hippiana","LCP","Bernalillo","USA"," 35!12'22.86\"N","106!26'36.15\"W","New Mexico"
